store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
455006,쪼이분식,대구광역시 수성구 황금동,,,,,,,,
455008,명장PC컴퓨터수리 아이폰수리 망원점,서울특별시 마포구 망원동,한식>생선회,,경기도 안양시 만안구 안양동 861-32,경기도 안양시 만안구 만안로 284,304525,534231,,
455018,동양종합상사,부산광역시 동구 좌천동,"쇼핑,유통>골프용품",,경기도 고양시 일산서구 덕이동 263-19,경기도 고양시 일산서구 탄중로 111 제2C동 102~104호,290527,566017,,http://band.us/@islandgolf
455075,문산요양보호사교육원,경기도 파주시 문산읍 문산리,,,,,,,,
455118,오공퀵서비스,충청남도 태안군 태안읍 남문리,한식>돼지고기구이,,제주특별자치도 제주시 일도이동 378-4,제주특별자치도 제주시 고마로 92,264607,102076,,
455122,플레이아데스(pleiades),서울특별시 서초구 방배동,"음식점>치킨,닭강정",,경기도 부천시 괴안동 102-4,경기도 부천시 안곡로 101 동진리치빌 b동 105호,295222,542580,,http://ejadam.co.kr
455149,롯데시네마사천,경상남도 사천시 사천읍 수석리,,,,,,,,
455208,일커뮤니케이션,부산광역시 사하구 괴정동,"건강,의료>병원,의원",,전라남도 목포시 산정동 1728-2,전라남도 목포시 고하대로 724 전남중앙병원,251580,246997,,http://www.icjh.co.kr/
455226,날마다생고기,대구광역시 달서구 진천동,"교육,학문>어린이집",,서울특별시 도봉구 창동 17,서울특별시 도봉구 노해로 403,316616,561660,,
455304,더포유,서울특별시 은평구 응암동,,,,,,,,
455524,스모어디저트카페,서울특별시 양천구 목동,,,,,,,,
455773,쓰리디프로슈머,경기도 남양주시 오남읍 오남리,,,,,,,,
455906,칠갑종합건설,충청남도 청양군 청양읍 읍내리,,,,,,,,
455936,홍콩반점 영종하늘도시점,인천광역시 중구 중산동,"카페,디저트>테이크아웃커피",,경상북도 영천시 망정동 329-1,경상북도 영천시 망정1길 174 정암빌딩 1층,486020,376120,,
456080,메리안나(MERRY ANNA),경기도 성남시 분당구 수내동,"카페,디저트>베이커리",,서울특별시 관악구 신림동 539-1 1층,서울특별시 관악구 조원로16가길 26 1층,303986,542881,,http://www.instagram.com/nyangppang
456133,아젬,경상남도 진주시 칠암동,,,,,,,,
456325,걸프랜드,경상남도 창원시 마산회원구 내서읍 삼계리,음식점>브런치,,서울특별시 송파구 방이동 89-11 올림픽상가 1층 169호,서울특별시 송파구 양재대로 1222 올림픽상가 1층 169호,323547,546335,,
456356,씨제이올리브영(주)스타필드안성점,경기도 안성시 공도읍,한식>조개요리,,충청남도 서산시 성연면 오사리 1659,충청남도 서산시 성연면 성연2로 44,261529,470810,,
456362,꼬모라플로르,경기도 부천시 원종동,어학원>영어학원,,인천광역시 서구 검암동 595-3,인천광역시 서구 승학로495번길 7 상가동202호,283097,552404,,
456385,에이엠제이스튜디오,경기도 성남시 분당구 정자동,"교육,학문>교습학원",,서울특별시 영등포구 여의도동 41-2,서울특별시 영등포구 여의대방로 417 215호,305997,547080,,
456610,더스톤브릿지 호텔,부산광역시 사상구 감전동,술집>요리주점,,경기도 파주시 금촌동 945-26,경기도 파주시 번영로 6-15 1층,292043,573591,,http://www.instagram.com/oddholic
456749,충주시청직장어린이집,충청북도 충주시 금릉동,,,,,,,,
456986,살롱보뇌르,경기도 용인시 수지구 신봉동,"전문,기술서비스>속기,녹취",,인천광역시 미추홀구 학익동 649,인천광역시 미추홀구 주승로 22 정진프라자 509호,282761,538781,,https://hagiksokgi.modoo.at
457101,조이아 카페,인천광역시 연수구 옥련동,"카페,디저트>와플",,대전광역시 서구 관저동 1531 라임빌딩 1층 105호,대전광역시 서구 구봉로131번길 20 라임빌딩 1층 105호,340717,410930,,
457148,티파니에서아침을,경기도 화성시 능동,"음식점>치킨,닭강정",,전라남도 순천시 연향동 1378,전라남도 순천시 연향중앙상가길 80,356267,260913,,
457153,골든스터디카페 송도 3호점,인천광역시 연수구,"생활,편의>미용실",,경기도 오산시 수청동 627-4,경기도 오산시 내삼미로80번길 12-14 아니마헤어,317331,507844,,http://instagram.com/roy_jungyu
457223,가나자원(고물상),경기도 의정부시 신곡동,,,,,,,,
457258,영앤씨엠씨(영&CMC),강원도 강릉시 포남동,"서비스,산업>장소대여",,대전광역시 서구 가수원동 1056,대전광역시 서구 계백로 1153 5층 지산프리미엄 빌딩,341950,411815,,https://blog.naver.com/lchayim_djgsw
457449,비엠에스제이,서울특별시 강남구 청담동,미용>미용실,,경기도 김포시 장기동 1618,경기도 김포시 김포한강1로51번길 20 산타마리아 1동 2층 202호,282588,561022,,http://www.hairartistm.co.kr
457491,드림단열,경상남도 사천시 사천읍 평화리,,,,,,,,
457501,지에스25신평미소점(상품권),충청남도 당진시 신평면 거산리,"음식점>치킨,닭강정",,경기도 이천시 부발읍 아미리 665-2,경기도 이천시 부발읍 경충대로2092번길 39-11,355087,516921,,
457683,에스씨글로벌(SC Global),경기도 부천시 고강동,아이스크림,,경기도 이천시 부발읍 무촌리 165-5,경기도 이천시 부발읍 무촌로 137,354791,520394,,
457978,블랙몬스터 카정비and스팀세차,서울특별시 구로구 구로동,음식점>한식,,인천광역시 서구 심곡동 331-10,인천광역시 서구 용두산로 9,282811,550065,,
457990,정화 제재소,경상북도 경주시 황오동,,,,,,,,
458052,산본점 기아오토큐,경기도 군포시 산본동,,,,,,,,
458098,여수항,서울특별시 강동구 길동,,,,,,,,
458159,주식회사 삼원에스엔티,경기도 양주시 은현면 운암리,"해물,생선요리>대게요리",,서울특별시 구로구 구로동 557,서울특별시 구로구 새말로9길 46 삼성빌딩 104호,301770,545287,,
458162,꾸운닭보쌈,경상남도 창원시 마산합포구 상남동,,,,,,,,
458189,킬로패션레드홀 청주점,충청북도 청주시 서원구 사창동,"육류,고기요리>찜닭",,경기도 안산시 단원구 고잔동 612,경기도 안산시 단원구 적금로 244 상가동 104호,296448,525911,,
458217,채희네 젓갈백반,충청남도 홍성군 서부면 궁리,,,,,,,,
458245,도담도담국어,서울특별시 노원구 하계동,"쇼핑,유통>오토바이",,충청남도 당진시 채운동 306-2,충청남도 당진시 서부로 233,277568,477817,,
458555,산지계란,전라남도 해남군 해남읍 구교리,,,,,,,,
458561,먹세돌쇠국밥집,제주특별자치도 서귀포시 남원읍 수망리,,,,,,,,
458731,킹스포츠 수지,경기도 용인시 수지구 신봉동,"음식점>치킨,닭강정",,경상남도 거제시 상동동 931-19,경상남도 거제시 상동5길 117-40,458098,251528,,
458804,제이시스디자인웍스,충청남도 서산시 해미면 휴암리,,,,,,,,
459111,글라스(GLASS) 988,서울특별시 은평구 진관동,"한식>육류,고기요리",,충청남도 예산군 예산읍 산성리 161-3,충청남도 예산군 예산읍 벚꽃로 100,296188,454903,,
459112,세종콜,세종특별자치시 다정동,"일식>초밥,롤",,경상남도 거제시 옥포동 531-22,"경상남도 거제시 옥포대첩로 45 , 국제시장 옥포 공영주차장 입구 맞은편",463483,255304,,
459129,스파펜션 엘라고,경상북도 청도군 풍각면 흑석리,"서비스,산업>영상,오디오,방송",,부산광역시 해운대구 우동 1476,부산광역시 해운대구 센텀동로 45 622호,503164,286623,,http://beta.faceclass.co.kr
459134,쌍방중 낚시터,경기도 포천시 가산면 마산리,,,,,,,,
459144,영달네,서울특별시 서초구 반포동,,,,,,,,
459627,누가의료기 군포점,경기도 군포시 당동,,,,,,,,
459628,세광양대창 방이점,서울특별시 송파구 방이동,,,,,,,,
459791,(LYP)스포츠,인천광역시 연수구 청학동,세탁>셀프빨래방,,서울특별시 송파구 방이동 117,서울특별시 송파구 가락로33길 30,321901,545674,,http://www.washraum.com
459794,더탑PC방,경상남도 진주시 상봉동,,,,,,,,
459998,쏭쏭돈가스 앤 도시락천안두정점,충청남도 천안시 서북구 두정동,,,,,,,,
460136,강산에칡족발보쌈,부산광역시 기장군 기장읍 동부리,,,,,,,,
460265,유준스카이,경상북도 경산시 백천동,,,,,,,,
460297,지에스25 (GS25) 장안사랑점,서울특별시 동대문구 장안동,"생활,편의>편의점",,서울특별시 마포구 서교동 394-45,서울특별시 마포구 양화로 58,304369,550329,,http://cu.bgfretail.com/
460318,곰스패밀리,경상북도 구미시 고아읍 문성리,,,,,,,,
460401,무지개맥주 순천조례점,전라남도 순천시,"음식점>카페,디저트",,전라북도 전주시 완산구 다가동4가 98-6,전라북도 전주시 완산구 전주객사1길 51-1 1층 be of,322381,357986,,http://instagram.com/beof_coffee
460500,다올필라테스효자점평생교육원,전라북도 전주시 완산구 효자동2가,"미용>네일아트,네일샵",,강원도 춘천시 후평동 684-26,강원도 춘천시 춘천로 279 1층 이때네일,377687,586471,,http://www.instagram.com/iddaenail
460713,공주농업협동조합,충청남도 공주시 금성동,"전문,기술서비스>법률사무소",,전라북도 전주시 덕진구 만성동 1366-1,전라북도 전주시 덕진구 만성중앙로 19 304호,316564,360871,,
460870,리틀에이콘스(Little Acorns),인천광역시 연수구 옥련동,"쇼핑,유통>유기농산물",,경상남도 하동군 화개면 탑리 726-46,경상남도 하동군 화개면 쌍계로 15 주10동 6호,365960,287743,,
460924,오풍미족발광양중마점,전라남도 광양시 중동,"생활,편의>편의점",,인천광역시 남동구 구월동 1146-5,인천광역시 남동구 남동대로765번길 25,285729,539510,,http://www.7-eleven.co.kr
460946,킹스타피자 첨단점,광주광역시 광산구 산월동,,,,,,,,
461042,행복한 컴퍼니,경기도 광명시 소하동,"스포츠,오락>암벽등반",,서울특별시 노원구 상계동 730-5,서울특별시 노원구 동일로 1393 지하1층,317304,561598,,http://instagram.com/b_shop_climbing
461072,뽀시락,대구광역시 남구 대명동,,,,,,,,
461157,"지원전기,설비",경상북도 포항시 북구 청하면 용두리,,,,,,,,
461219,(주)한국표준인증원,경기도 시흥시 정왕동,"음식점>치킨,닭강정",,충청남도 천안시 동남구 신부동 496-10,충청남도 천안시 동남구 신원3길 94,325521,469072,,http://ejadam.co.kr
461286,골라먹는 짱닭치킨 미사점,경기도 하남시 망월동,,,,,,,,
461364,에스제이컴퍼니,서울특별시 용산구 신계동,"생활,편의>편의점",,대구광역시 달서구 송현동 2006-9,대구광역시 달서구 중흥로 46-1,450509,359047,,http://www.7-eleven.co.kr
461418,메카문고,경기도 용인시 처인구 남사면 완장리,,,,,,,,
461499,장터생삼겹살,충청북도 청주시 청원구 내수읍 마산리,,,,,,,,
461561,지에스(GS)25 남산삼한점,부산광역시 금정구 남산동,,,,,,,,
461961,달이실펜션,경상남도 거창군 남하면 무릉리,,,,,,,,
462049,베르디안,대전광역시 중구 중촌동,한식>생선회,,경상북도 구미시 구평동  425-18,경상북도 구미시 인동39길 22-23,439451,388470,,
462225,지에스25(GS25) 탄방중앙점(상품권),대전광역시 서구 탄방동,"미용>피부,체형관리",,경기도 성남시 분당구 정자동 7,경기도 성남시 분당구 성남대로 393 두산위브파빌리온 A동 108호,321119,530338,,
462231,옥암힐요양병원,전라남도 목포시 옥암동,,,,,,,,
462346,퍼니판 대구점,대구광역시 북구 매천동,"사진,스튜디오>셀프,대여스튜디오",,경상남도 진주시 가좌동 480-2,경상남도 진주시 진주대로 528 1층 셀플렉스 진주경상대점,409905,283887,,http://www.instagram.com/selcutflex_gnu
462357,조약도흑염소,전라남도 무안군 삼향읍 남악리,"음식점>치킨,닭강정",,전라북도 익산시 영등동 830-2,전라북도 익산시 고봉로32길 8,307469,373756,,
462528,휴대폰삼촌(바름통신),경상남도 거제시 고현동,,,,,,,,
462613,수커스텀,인천광역시 부평구 부평동,,,,,,,,
462681,주원농산,광주광역시 서구 양동,한식>주꾸미요리,,경상북도 상주시 서문동 56-1,경상북도 상주시 동수로 70,414179,424254,,
462959,맥도날드천안두정DT,충청남도 천안시 서북구 두정동,부동산>중개업,,부산광역시 서구 서대신동3가 694-1,부산광역시 서구 대티로 159 협성르네상스,492315,279839,,
463138,양산공장,경상남도 양산시 물금읍 물금리,,,,,,,,
463162,지산물산,부산광역시 수영구 망미동,"연애,결혼>예식장",,서울특별시 구로구 구로동 604-19,서울특별시 구로구 경인로 565,301151,545216,,http://www.j-ostiel.co.kr/
463191,김해만두 만리향,경상남도 김해시 동상동,"쇼핑,유통>건강,의료용품",,서울특별시 광진구 구의동 228-2,서울특별시 광진구 광나루로 556 1층 씨앤씨빌딩,319890,549513,,
463252,마쏘통닭,충청북도 충주시 연수동,,,,,,,,
463260,모아수학보습학원,전라남도 여수시 웅천동,"음식점>카페,디저트",,부산광역시 해운대구 중동 1501-24,부산광역시 해운대구 달맞이길117번가길 120-10,507734,284872,,
463281,302호보드게임,서울특별시 마포구 동교동,,,,,,,,
463295,주식회사 가위바위보,부산광역시 부산진구 개금동,"한식>육류,고기요리",,경기도 남양주시 와부읍 덕소리 490-1,경기도 남양주시 와부읍 수레로 31-3 1층,330913,554204,,
463334,우리동네 유반장,서울특별시 성동구 금호동1가,"컴퓨터프로그래밍,정보서비스업>컴퓨터시스템통합자문,구축",,서울특별시 성동구 성수동2가 284-55 서울숲 SK V1타워B동 3층,서울특별시 성동구 성수일로8길 5 서울숲 SK V1타워B동 3층,316393,549854,,http://www.blueweb.co.kr/
463554,중앙문구,전라남도 완도군 완도읍 가용리,,,,,,,,
463654,토리설비,경기도 남양주시 별내동,"생활,편의>세차",,경상북도 경주시 외동읍 모화리 1556-5,경상북도 경주시 외동읍 모화산단길 3,520208,343156,,https://m.blog.naver.com/PostList.nhn?blogId=shjw0715
463812,주식회사 문안환경,경기도 포천시 내촌면 진목리,장례>장례식장,,부산광역시 해운대구 좌동 1435,부산광역시 해운대구 해운대로 875,507866,286704,,
463851,스타남성컷,대전광역시 중구 사정동,,,,,,,,
464004,엘클라시코,경기도 하남시 춘궁동,,,,,,,,
464225,로즈페페,서울특별시 강동구 명일동,"생활,편의>편의점",,"울산광역시 북구 염포동 260-25 상떼빌 상가 1층 105,106호","울산광역시 북구 염포로 669 상떼빌 상가 1층 105,106호",526360,326827,,
464255,담주리사진관,전라남도 담양군 담양읍 천변리,"쇼핑,유통>귀금속,시계",,경상남도 김해시 무계동 224-5,경상남도 김해시 장유로 307-1,474471,289218,,
464275,매머드 익스프레스 창동점,서울특별시 도봉구 창동,"생활,편의>수리,AS",,제주특별자치도 제주시 애월읍 애월리 2021-3,제주특별자치도 제주시 애월읍 애월로 77,243583,97810,,
464337,지에스25 연수청량타운점 (상품권),인천광역시 연수구 옥련동,"어업>양어,양식업",,경상북도 예천군 감천면 대맥리 684,경상북도 예천군 감천면 충효로 1664,448517,460215,,
464384,왕실,충청남도 천안시 서북구 불당동,"생활,편의>LPG충전소",,인천광역시 서구 가좌동 484-1,인천광역시 서구 백범로 626,283957,542591,,http://www.e1.co.kr/
464397,굿타이마사지,충청북도 청주시 흥덕구 가경동,,,,,,,,
464474,이가네육개장,충청북도 충주시 연수동,"술집>맥주,호프",,전라북도 전주시 완산구 다가동3가 24-4,전라북도 전주시 완산구 전주객사1길 12-1,322522,357831,,
464658,삼성물산(주)부산삼정타워점,부산광역시 부산진구 부전동,,,,,,,,
464707,우리식품,충청남도 태안군 안면읍 중장리,,,,,,,,
464764,짱구캣,경상남도 진주시 판문동,숙박>모텔,,경기도 시흥시 정왕동 1856-7,경기도 시흥시 옥구상가4길 8-6,287046,528518,,http://www.yanolja.com/places/3000110
465069,컴포즈인천청라중앙점,인천광역시 서구 청라동,"카페,디저트>카페",,울산광역시 북구 호계동 1025-7,울산광역시 북구 당수골15길 70,523770,337605,,
465074,익산곤충체험학습장,전라북도 익산시 용동면 대조리,,,,,,,,
465130,오토 라이프(Auto Life),경기도 하남시,,,,,,,,
465753,충무로38양곱창 마산회원점,경상남도 창원시 마산회원구 회원동,"기계,장비제조>산업용기계제조",,인천광역시 서구 금곡동 273,인천광역시 서구 봉수대로1568번길 63-6,280589,558128,,http://www.dncpack.com
465786,닉피씨카페,경기도 안양시 만안구 안양동,,,,,,,,
465819,공차 광명사거리점,경기도 광명시 광명동,"카페,디저트>베이커리",,경기도 수원시 팔달구 북수동 64 1층,경기도 수원시 팔달구 화서문로75번길 7 1층,312986,520950,,http://www.instagram.com/hozakdo
465867,세븐일레븐 부평역시하상가점,인천광역시 부평구 부평동,,,,,,,,
465892,지에스25 순천서한이다음점,전라남도 순천시,"스포츠,오락>스포츠시설",,경기도 화성시 산척동 717-1,경기도 화성시 동탄대로 198 드림타워502호,320922,508196,,http://blog.naver.com/qwqw21212
466001,유한회사 한강수산유통,전라남도 완도군 완도읍 군내리,패션>여성의류,,대전광역시 유성구 봉명동 1053-4,대전광역시 유성구 봉명서로 11-5,341041,416081,,
466024,기찬나주곰탕,전라남도 영암군 삼호읍 용앙리,일식>일식당,,강원도 속초시 영랑동 147-23,강원도 속초시 영랑해안3길 64 좌측,452264,623901,,http://instagram.com/sokcho.hama
466038,원게임pc방,경상북도 포항시 남구 오천읍 원리,"생활,편의>미용실",,서울특별시 중랑구 묵동 181-68,서울특별시 중랑구 동일로 856 1층 또반헤어,318859,556466,,https://www.instagram.com/ttovan_hair 
466190,어 레이버 오브 러브,서울특별시 은평구 갈현동,일식>덮밥,,서울특별시 강남구 역삼동 639-15,서울특별시 강남구 논현로95길 24,314781,544880,,
466236,이마트24 강화남문점,인천광역시 강화군 강화읍 남산리,,,,,,,,
466386,오정엽 갤러리,경기도 안산시 상록구 본오동,"음식점>카페,디저트",,경기도 부천시 심곡동 399-5,경기도 부천시 부일로445번길 12,292285,543445,,http://www.instagram.com/my_scone
466444,혜성물산,경상북도 안동시 운안동,"카페,디저트>카페",,울산광역시 남구 삼산동 1479-7 2층,울산광역시 남구 삼산로278번길 4 2층,521462,327415,,
466468,별빛이용원,전라남도 목포시 옥암동,,,,,,,,
466658,세광양대창 안양범계역점,경기도 안양시 동안구 호계동,,,,,,,,
466730,피겨커피(figure coffee),울산광역시 남구 신정동,"생활,편의>꽃집,꽃배달",,대전광역시 중구 부사동 129-8,대전광역시 중구 대종로 311,349397,412703,,
466772,얌샘김밥 별내북부점,경기도 남양주시 별내동,,,,,,,,
466781,동두천스넥,경기도 동두천시 동두천동,,,,,,,,
466971,서울에스와이정형외과의원,인천광역시 남동구 구월동,,,,,,,,
467206,배떡 입암점,강원도 강릉시,"미용>네일아트,네일샵",,전라북도 군산시 조촌동 844-14,전라북도 군산시 조촌4길 73 퀸스타운1층상가,286165,375522,,
467207,향이횟집,경상북도 영천시 야사동,,,,,,,,
467261,씨유(CU)제주한국병원점,제주특별자치도 제주시 삼도일동,제조업>음료제조,,경기도 포천시 설운동 264-1,경기도 포천시 송선로149번길 26-6,325150,582984,,http://설운아이스.kr
467295,뷰티샵,경상남도 거창군 거창읍 중앙리,"한식>육류,고기요리",,강원도 원주시 무실동 1731-3,강원도 원주시 만대공원길 24-4,393795,526252,,
467332,(주)오토리맨,경기도 시흥시 정왕동,"카페,디저트>베이커리",,인천광역시 서구 청라동 158-1,인천광역시 서구 청라커낼로260번길 11,280509,548615,,
467391,아가씨 노래타운,인천광역시 중구 중앙동3가,,,,,,,,
467534,케이컴퍼니,경기도 의정부시 용현동,"스포츠,오락>체육관",,전라북도 전주시 덕진구 인후동1가 855-9 새마을금고 2층,전라북도 전주시 덕진구 무삼지로 72 새마을금고 2층,324604,359442,,http://instagram.com/firstgym_studio_aj
467577,에바돈가츠 위례점,경기도 성남시 수정구 창곡동,음식점>한식,,대구광역시 달서구 송현동 1032-4,대구광역시 달서구 구마로52길 29 (송현동) 1층,450373,359694,,
467640,레이크커피바,서울특별시 마포구 서교동,"미용>속눈썹증모,연장",,인천광역시 미추홀구 숭의동 343-15,인천광역시 미추홀구 인중로 13 햇살병원1층,279984,540917,,http://www.instagram.com/noh83008009
467661,(주) 쌍용자동차구로영업소,서울특별시 구로구 구로동,,,,,,,,
467669,이마트24 self여수문수점,전라남도 여수시 문수동,"한식>아귀찜,해물찜",,부산광역시 기장군 정관읍 예림리 845-1,부산광역시 기장군 정관읍 정관로 829,509545,303481,,
467823,워시워시(wash wash),경상남도 함안군 산인면 신산리,,,,,,,,
467889,새봄헤어 대평점,세종특별자치시 대평동,분식>종합분식,,경상남도 창원시 마산합포구 진동면 진동리 336-1,경상남도 창원시 마산합포구 진동면 해양관광로 30-1,444646,279403,,
467957,류가,충청북도 청주시 청원구 오창읍 장대리,,,,,,,,
468133,나누리알뜰매장,경기도 김포시 대곶면 율생리,,,,,,,,
468147,청년다방 전남도청점,전라남도 무안군 삼향읍 남악리,"음식점>치킨,닭강정",,인천광역시 연수구 송도동 308-1 근린생활시설-2동1층2-113호.더샵 송도 마리나베이),인천광역시 연수구 랜드마크로 160,277288,535421,,
468249,에어존에어콘,강원도 강릉시,,,,,,,,
468422,필라테스 JMS 1호,경기도 김포시 장기동,,,,,,,,
468531,이미정한식당,경상북도 칠곡군 북삼읍 인평리,양식>브런치,,경기도 안성시 옥산동 422-1 가동 1층 102호,경기도 안성시 중앙대학로 333 가동 1층 102호,332983,489259,,
469000,청춘방앗간,부산광역시 해운대구 재송동,"생활,편의>꽃집,꽃배달",,서울특별시 종로구 계동 2-46,서울특별시 종로구 계동길 116,310718,553851,,http://www.instagram.com/les_lauves
469054,열린오미자농원,충청남도 보령시 미산면 남심리,,,,,,,,
469144,액자친구들,경기도 화성시 봉담읍 분천리,,,,,,,,
469162,아워타임헤어살롱,부산광역시 사하구 다대동,,,,,,,,
469269,제이케이댄스 왕십리점,서울특별시 성동구 행당동,음식점>한식,,서울특별시 중랑구 중화동 302-77,서울특별시 중랑구 중랑역로 66,318805,555612,,
469282,오늘와인한잔삼화점,제주특별자치도 제주시 도련일동,,,,,,,,
469324,포크 구미문성점,경상북도 구미시 고아읍 문성리,"미용>피부,체형관리",,경기도 구리시 인창동 568-15,경기도 구리시 응달말로 34 B동 1층,323824,556070,,
469627,온누리솜틀집,경기도 성남시 분당구 야탑동,한식>닭갈비,,강원도 춘천시 남면 후동리 388-1 1층,강원도 춘천시 남면 소주고개로 62 1층,367064,571370,,
469660,수미안 에스테틱,충청북도 청주시 흥덕구 복대동,,,,,,,,
469697,영동병아리사육장,충청북도 영동군 영동읍 오탄리,,,,,,,,
469740,델레니오(DELENIO),경기도 부천시 중동,,,,,,,,
469854,수학에꽃피다,강원도 원주시 지정면 가곡리,"생활,편의>편의점",,"경기도 고양시 일산서구 일산동 954 상가동,1층 101호(일산동","경기도 고양시 일산서구 고양대로 624 상가동,1층 101호(일산동",291375,565424,,
469966,주식회사 메타스콜레,서울특별시 강남구 대치동,,,,,,,,
470002,흥스테이,서울특별시 동작구 노량진동,한식>생선회,,서울특별시 관악구 신림동 1640-38,서울특별시 관악구 신림로59길 12 양지순대촌 별동,305502,542914,,
470023,평창 명품사과 농장,강원도 평창군 평창읍 여만리,,,,,,,,
470207,감성커피(정다운병원점),경상남도 창원시 마산회원구 봉암동,"수리,AS>컴퓨터수리",,충청남도 천안시 서북구 두정동 819-1,충청남도 천안시 서북구 원두정5길 10 201호,323036,470327,,https://blog.naver.com/gusdl8455
470681,피어나106,경기도 평택시 포승읍 도곡리,"영상,오디오,방송>음반기획,제작",,서울특별시 은평구 응암동 325-11,서울특별시 은평구 가좌로 212-6 (응암동),304696,554696,,
470728,금미호프,부산광역시 연제구 연산동,한식>돼지고기구이,,인천광역시 서구 검암동 520-1 1층,인천광역시 서구 승학로 538 1층,283539,552351,,
470900,청춘타코,서울특별시 용산구 용산동2가,"생활,편의>꽃집,꽃배달",,인천광역시 남동구 간석동 383-4 해냄스토리빌 상가 1동 101호,인천광역시 남동구 석산로9번길 76 해냄스토리빌 상가 1동 101호,285128,540971,,http://www.instagram.com/flower.deunhae
471115,짠 포차,부산광역시 북구 덕천동,,,,,,,,
471205,나물캐는곰 협동조합,강원도 인제군 기린면 진동리,"한식>칼국수,만두",,세종특별자치시 조치원읍 정리 17,세종특별자치시 조치원읍 새내8길 51 주2동1층,337681,444539,,
471269,오설기,광주광역시 서구 치평동,,,,,,,,
471291,연수동사진관,충청북도 충주시 연수동,,,,,,,,
471383,오시족발운천점,경기도 포천시 영북면 운천리,"생활,편의>미용실",,대전광역시 유성구 반석동 653-1,대전광역시 유성구 반석동로40번길 92-38,338679,421249,,http://www.instagram.com/hadio_hair
471567,피굽남피자 충북혁신점,충청북도 진천군 덕산읍 두촌리,"생활,편의>공방",,대구광역시 동구 각산동 1105-7,대구광역시 동구 신서로21길 3-20,465481,364371,,http://www.instagram.com/__opis
471610,샘물 공인노무사사무소,제주특별자치도 제주시 아라일동,,,,,,,,
471658,미림산업사,경상북도 경산시 하양읍 대곡리,,,,,,,,
471733,세븐일레븐 화성세무서점,경기도 화성시 봉담읍 와우리,한식>돼지고기구이,,경상남도 창원시 성산구 중앙동 97-3,경상남도 창원시 성산구 중앙대로 75 상지솔리움 1층 101호,461872,291662,,
471747,백두환경산업,경기도 김포시 월곶면 갈산리,,,,,,,,
471944,콘스포,서울특별시 중랑구 면목동,"음식점>카페,디저트",,경기도 하남시 풍산동 477 미사강변동원로얄듀크 상가동 308동 101호,경기도 하남시 미사강변서로 45 미사강변동원로얄듀크 상가동 308동 101호,327990,550570,,http://instagram.com/
472085,제주생고기짜글이&두루치기,경기도 오산시 원동,음식점>한식,,충청남도 아산시 기산동 158,충청남도 아산시 순천향로 413,308308,462314,,
472261,사보르 아 미,서울특별시 구로구 구로동,,,,,,,,
472281,씨유(CU) 군산대도서관점,전라북도 군산시 미룡동,,,,,,,,
472380,미디어디자인,전라북도 익산시 동산동,동물카페,,광주광역시 남구 주월동 431-5,광주광역시 남구 광복마을7길 7 1층,299533,281515,,
472455,행복담은청과야채,서울특별시 광진구 군자동,한식>생선회,,강원도 강릉시 주문진읍 교항리 1252-4,강원도 강릉시 주문진읍 신리천로 11,473118,587358,,
472812,주식회사 경원압축기,경기도 광주시 장지동,음식점>한식,,서울특별시 서대문구 홍은동 312 1층,서울특별시 서대문구 백련사길 130 1층,305631,554102,,
472852,청구통신기술,대구광역시 북구 국우동,,,,,,,,
473093,석현수석,전라북도 전주시 덕진구 산정동,,,,,,,,
473167,비채수학원,서울특별시 강남구 대치동,,,,,,,,
473260,서호테크,경상남도 양산시 용당동,한식>갈비탕,,경상남도 창녕군 부곡면 거문리 216-8 107호,경상남도 창녕군 부곡면 온천중앙로 25 107호,453553,315811,,
473346,월량관,서울특별시 마포구 연남동,,,,,,,,
473573,갤럭시아_구인증_4,서울특별시 강남구 논현동,"생활,편의>공방",,인천광역시 부평구 부평동 950 레미안 3상가동 2층,인천광역시 부평구 주부토로81번길 50 레미안 3상가동 2층,287253,545284,,http://www.instagram.com/daybam_soap
473593,주식회사 다온칩스,대전광역시 유성구 관평동,,,,,,,,
473695,메가엠지씨커피은평신사점,서울특별시 은평구 신사동,,,,,,,,
473717,코인워시셀프빨래방 남원점,제주특별자치도 서귀포시 남원읍 남원리,"스포츠,오락>유도장",,전라남도 나주시 빛가람동 756-3,전라남도 나주시 호수로 74,289818,268964,,
473797,재료상회,강원도 삼척시 남양동,"쇼핑,유통>정육점",,전라남도 고흥군 도양읍 봉암리 2699-95,전라남도 고흥군 도양읍 녹동시장길 29-1 소매점,320994,214796,,
473813,달시 아이스크림 세계과자 고운점,세종특별자치시 고운동,"전문,기술서비스>세무사",,경상남도 창원시 마산합포구 동성동 74,경상남도 창원시 마산합포구 합포로 66,452862,289737,,
473855,셀프광장주유소,경기도 하남시 창우동,"서비스,산업>장소대여",,전라북도 전주시 덕진구 여의동2가 701,전라북도 전주시 덕진구 편운로 6 3층 304호,316850,363826,,http://pf.kakao.com/_BCvqK
473975,위니아 서비스 동문점,경기도 양주시 삼숭동,,,,,,,,
474236,해물나라(신기점),인천광역시 미추홀구 주안동,세탁>세탁소,,강원도 원주시 개운동 384-7,강원도 원주시 개봉교길 12,396338,526797,,
474482,탑주방,서울특별시 중구 황학동,,,,,,,,
