store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
414837,딥 스트릿댄스 스튜디오,서울특별시 은평구 갈현동,"교육,학문>댄스학원",,서울특별시 은평구 갈현동 460-12,서울특별시 은평구 연서로25길 6-18 지하1층,304724,557781,,https://www.youtube.com/watch?v=ZQ3nuo3KqgI,O
414951,주식회사 케이큐탑,경상남도 김해시 부곡동,,,,,,,,,X
415043,가나종합철물공구,전라북도 전주시 덕진구 장동,,,,,,,,,X
415136,그래도 추억이야,서울특별시 강남구 삼성동,"생활,편의>사진,스튜디오",,서울특별시 강남구 삼성동 91-4,서울특별시 강남구 영동대로118길 8 1층,317118,546408,,http://www.thechooeok.com,O
415147,다금회포장,충청남도 논산시 내동,,,,,,,,,X
415259,플레이아산둔포점,충청남도 아산시 둔포면 석곡리,"오락,레저용품>장난감대여",,충청남도 아산시 둔포면 석곡리 1672,충청남도 아산시 둔포면 아산밸리중앙로 85 6층,316217,480674,,http://www.pley.co.kr/,O
415362,잇지(ITZY),경기도 남양주시 호평동,"미용>네일아트,네일샵",,경기도 남양주시 호평동 168-27 2층,경기도 남양주시 호평로 55 2층,333685,561803,,http://instagram.com/itzy_nail_,O
415372,지에스애드컴,경기도 광명시 하안동,,,,,,,,,X
415381,정원참숯불닭갈비,부산광역시 연제구 연산동,음식점>한식,,부산광역시 연제구 연산동 405-14 (연산동),부산광역시 연제구 과정로191번길 6,500950,288186,,,O
415500,디블랙 아카데미 광주점,광주광역시 광산구 쌍암동,,,,,,,,,X
415505,인셀텀드림대리점,전라북도 전주시 완산구 삼천동3가,,,,,,,,,X
415601,알레르망스핑크스군산점,전라북도 군산시 중앙로1가,"침구,커튼>침구류,직물",,전라북도 군산시 중앙로1가 16-6,전라북도 군산시 중앙로 155,284149,377005,,,O
415794,(주)와이즈만영재교육 서초센터,서울특별시 서초구 반포동,,,,,,,,,X
415915,왓커피전주시청점,전라북도 전주시 완산구 서노송동,,,,,,,,,X
415964,1인 일거양득,인천광역시 부평구 부개동,,,,,,,,,X
416019,중화카츠,서울특별시 성동구 성수동1가,일식>돈가스,,서울특별시 성동구 성수동1가 668-138 1층,서울특별시 성동구 서울숲2길 46-10 1층,315674,549764,,,O
416132,대가촌무등유통,인천광역시 계양구 계산동,,,,,,,,,X
416147,작은케이크,경상북도 경산시 하양읍 금락리,,,,,,,,,X
416165,우정심,경기도 수원시 영통구 망포동,한식>소고기구이,,"경기도 수원시 영통구 망포동 322-3 골든스퀘어 121, 122호","경기도 수원시 영통구 영통로 195 골든스퀘어 121, 122호",316433,516351,,,O
416344,유한회사 큐브환경,전라북도 전주시 덕진구 팔복동1가,,,,,,,,,X
416380,그라운드에스,경기도 파주시 조리읍 대원리,,,,,,,,,X
416592,미리포차,전라남도 목포시 용당동,,,,,,,,,X
416647,이동수스포츠울산무거점,울산광역시 남구 무거동,,,,,,,,,X
416903,대패앤족,광주광역시 북구 일곡동,,,,,,,,,X
417047,지에스(GS)25 송하삼익점(상품권),광주광역시 남구 송하동,,,,,,,,,X
417141,제이헤어 갤러리,서울특별시 중랑구 상봉동,"생활,편의>미용실",,서울특별시 중랑구 신내동 785,서울특별시 중랑구 신내로7길 20,320383,555845,,,X
417289,그꽃 그집,서울특별시 영등포구 여의도동,"생활,편의>꽃집,꽃배달",,서울특별시 영등포구 여의도동 37,서울특별시 영등포구 의사당대로 108 아일렉스상가 지하 1층 14-1,305072,547092,,http://www.instagram.com/the.flower_the.house,O
417492,오가정가마솥삼계탕,경상북도 경주시 동천동,"한식>백숙,삼계탕",,경상북도 경주시 동천동 775-3,경상북도 경주시 백률로 71,511040,362576,,,O
417609,장고깃집능곡점,경기도 고양시 덕양구 토당동,,,,,,,,,X
417771,(주)이화,경상북도 포항시 북구 대흥동,,,,,,,,,X
418090,강미니 국밥,경상북도 안동시 태화동,,,,,,,,,X
418117,사계절료리집,경상남도 하동군 하동읍 읍내리,,,,,,,,,X
418168,비지에프네트윅스,서울특별시 마포구 아현동,,,,,,,,,X
418378,(주)케이디렌트카 부산지점,부산광역시 강서구 대저2동,,,,,,,,,X
418434,리느 (RINNE),인천광역시 부평구 부평동,,,,,,,,,X
418472,보강한방병원,대전광역시 서구 갈마동,"건강,의료>한방병원",,대전광역시 서구 갈마동 343-54,대전광역시 서구 계룡로 398,343818,416855,,,O
418479,피에이티(PAT)문경대리점,경상북도 문경시 점촌동,,,,,,,,,X
418728,뻥튀기 과일,경기도 시흥시 하중동,,,,,,,,,X
418829,장수인,경상북도 성주군 성주읍 경산리,,,,,,,,,X
419111,선앤쥬,경기도 수원시 권선구 곡반정동,,,,,,,,,X
419254,행복한세계로영어,경기도 용인시 수지구 풍덕천동,교습학원>공부방,,경기도 용인시 수지구 풍덕천동 1183,경기도 용인시 수지구 수지로 166,318871,524130,,http://blog.naver.com/happyweenglish,O
419371,세움OA,전라북도 전주시 덕진구 인후동2가,,,,,,,,,X
419518,아이플스튜디오,서울특별시 마포구 염리동,"수리,AS>휴대폰수리",,서울특별시 마포구 염리동 8-44 지하1층,서울특별시 마포구 신촌로 200,307229,551016,,https://blog.naver.com/artwork21/,O
419532,에이치앤씨(HandC),강원도 고성군 토성면 교암리,,,,,,,,,X
419685,자인스파,서울특별시 강남구 역삼동,"미용>피부,체형관리",,서울특별시 강남구 역삼동 708-26 sk허브오피스텔 1213호,서울특별시 강남구 선릉로 431 sk허브오피스텔 1213호,316125,545014,,http://blog.naver.com/osanso77,O
419732,동백장어,강원도 강릉시 홍제동,"한식>장어,먹장어요리",,강원도 강릉시 홍제동 1018-3,강원도 강릉시 선수촌로 79-27,476615,573174,,,O
419849,스팀(STEAM)융합교육센터학원,경상남도 김해시 대청동,,,,,,,,,X
420058,회원 공영유료주차장,경상남도 창원시 마산회원구 회원동,"교통,운수>공영주차장",,경상남도 창원시 마산회원구 석전동,,452802,293030,,,X
420211,리버브 커피,서울특별시 서초구 방배동,"카페,디저트>카페",,서울특별시 서초구 방배동 456-1,서울특별시 서초구 방배천로16길 18 1층 리버브 커피,310333,542719,,http://instagram.com/re.verb_coffee,O
420286,파루,인천광역시 동구 송림동,,,,,,,,,X
420428,513텐동,제주특별자치도 제주시 내도동,일식>일식당,,제주특별자치도 제주시 내도동 513,제주특별자치도 제주시 테우해안로 46 2층 513텐동,255237,101073,,,O
420499,반달공방,경상남도 산청군 산청읍 산청리,,,,,,,,,X
420548,지에스25 미아유정점,서울특별시 강북구 미아동,"생활,편의>편의점",,서울특별시 강북구 미아동 100-43,서울특별시 강북구 도봉로18길 22 1층 (미아동 100-43),314650,557736,,http://gs25.gsretail.com/,O
420567,감성약국365,인천광역시 연수구,"건강,의료>약국",,인천광역시 연수구 송도동 311,인천광역시 연수구 랜드마크로 68 상업시설 2층 255호,278310,535697,,,O
420692,오프닝필라테스and자이로토닉,서울특별시 강남구 삼성동,,,,,,,,,X
420836,Fe-Story)페스토리 댄스학원,충청북도 청주시 상당구 금천동,,,,,,,,,X
420838,해운대미포 속씨원한대구탕 해운대점,부산광역시 해운대구 우동,,,,,,,,,X
420876,우리과메기,경상북도 포항시 북구 두호동,,,,,,,,,X
420949,(주)월드메디,대전광역시 서구 만년동,,,,,,,,,X
420986,한국특산품,서울특별시 동대문구 제기동,,,,,,,,,X
421105,룩수학교습소,경기도 성남시 수정구 창곡동,,,,,,,,,X
421375,김성은어학원,광주광역시 서구 화정동,"교육,학문>연구,연구소",,광주광역시 서구 화정동 1062,광주광역시 서구 월드컵4강로28번길 60 상가 3층,298372,283012,,https://blog.naver.com/zlemrlove7,O
421394,라움제이,인천광역시 서구 청라동,,,,,,,,,X
421555,민지맘스토리,울산광역시 동구 화정동,,,,,,,,,X
421771,(주)디어템,경상남도 창원시 성산구 성산동,,,,,,,,,X
421965,장기동애니카손세차장,경기도 김포시 양촌읍 석모리,세차>손세차,,경기도 김포시 양촌읍 석모리 345-9,경기도 김포시 양촌읍 김포한강4로 261 장기동애니카손세차장,281431,561773,,,O
422341,피자마루민락점,경기도 의정부시,,,,,,,,,X
422346,달리는커피제천장락점,충청북도 제천시 장락동,,,,,,,,,X
422461,올디골디 모터사이클,서울특별시 강북구 미아동,,,,,,,,,X
422613,영실이네,경기도 안성시 현수동,,,,,,,,,X
422623,포포차(금호점),광주광역시 서구 금호동,술집>포장마차,,광주광역시 서구 금호동 757-4,광주광역시 서구 금화로85번길 11,296097,282215,,,O
422822,더파킹랏,서울특별시 성동구 성수동1가,,,,,,,,,X
423026,주식회사 제이투에이치컴퍼니,제주특별자치도 제주시 노형동,,,,,,,,,X
423038,풍진장어,대구광역시 달성군 현풍읍 하리,,,,,,,,,X
423168,장군생막창,충청북도 증평군 증평읍 신동리,음식점>한식,,충청북도 증평군 증평읍 신동리 326,충청북도 증평군 증평읍 창신로 73 1층,362758,464397,,,O
423305,라튤립,서울특별시 금천구 가산동,,,,,,,,,X
423342,세라믹스튜디오블리스,광주광역시 북구 풍향동,,,,,,,,,X
423459,스마일 가정의학과의원,강원도 강릉시 입암동,"병원,의원>가정의학과",,강원도 강릉시 입암동 238-5,강원도 강릉시 성덕로 328-18 주영프라자 4층,481261,572869,,,O
423538,탑직업교육센터,대구광역시 서구 원대동3가,,,,,,,,,X
423647,집밥한선생,부산광역시 동래구 명장동,,,,,,,,,X
423669,삼성물산_패션(웹)_KICC_3,서울특별시 중구 남대문로4가,,,,,,,,,X
423682,초등LMPS수학학원,경기도 남양주시 다산동,,,,,,,,,X
423901,잇츠돈까스,서울특별시 양천구 신정동,일식>일식당,,서울특별시 양천구 신정동 1020-26 1층 105호 (신정동),서울특별시 양천구 은행정로2길 11,299513,547116,,,O
423911,랭스터디카페 천안신불당점,충청남도 천안시 서북구 불당동,"음식점>카페,디저트>북카페",,충청남도 천안시 서북구 불당동 1817 5층,충청남도 천안시 서북구 불당34길 26 5층,320482,467709,,http://langstudycafesbd.modoo.at,O
423950,로얄 스포츠,인천광역시 연수구 연수동,,,,,,,,,X
424055,리즈샵(lee's#),경기도 안양시 동안구 관양동,,,,,,,,,X
424286,자연염색헤어,전라남도 광양시 광양읍 읍내리,,,,,,,,,X
424388,무사도장,경기도 김포시 사우동,,,,,,,,,X
424546,명장 돼지국밥,부산광역시 영도구 영선동2가,,,,,,,,,X
424796,유한책임회사 더함,서울특별시 중구 명동1가,,,,,,,,,X
424848,간판디자인 신영,서울특별시 용산구 한강로3가,,,,,,,,,X
424979,타스티 베트남 쌀국수,경기도 고양시 덕양구 관산동,,,,,,,,,X
425047,호세야오리바베큐시흥은계점,경기도 시흥시 은행동,한식>오리요리,,경기도 시흥시 은행동 644 호반 써잇플레이스 118호,경기도 시흥시 은계남로 12 호반 써잇플레이스 118호,294248,537764,,http://hoseya.com,O
425151,엠엘정보통신,서울특별시 은평구 녹번동,"쇼핑,유통>사무기기",,서울특별시 은평구 녹번동 15-1,서울특별시 은평구 통일로 676,306035,556600,,https://mloa.modoo.at,O
425159,세남자수산,경상북도 포항시 북구 죽도동,,,,,,,,,X
425286,주식회사 에이치알멘토스,서울특별시 성동구 성수동2가,,,,,,,,,X
425421,더원퀵서비스,경기도 안양시 만안구 안양동,,,,,,,,,X
425455,해피투마니,광주광역시 북구 삼각동,"술집>맥주,호프",,광주광역시 북구 삼각동 524,광주광역시 북구 설죽로389번길 69,299895,289122,,,O
425548,어여사 착한밥상 오류점,인천광역시 서구 오류동,,,,,,,,,X
425916,빨간펜수학의달인금빛초점,경기도 김포시 장기동,,,,,,,,,X
426075,초능력,부산광역시 부산진구 부전동,"술집>맥주,호프",,부산광역시 부산진구 부전동 162,"부산광역시 부산진구 서전로10번길 38 3층,서면초능력",496755,284673,,http://instagram.com/psychicpower.1,O
426406,(주) 에스케이에프엠,경기도 남양주시 오남읍 양지리,제조업>식료품가공기계제조,,경기도 남양주시 오남읍 양지리 377-2,경기도 남양주시 오남읍 진건오남로912번길 29,329361,567451,,http://skfmkorea.com/,O
426507,샤랄라펜션,강원도 고성군 토성면 용촌리,숙박>펜션,,강원도 고성군 토성면 용촌리 363-17,강원도 고성군 토성면 사진용촌1길 10-15,450480,625059,,http://syarala.com/,O
426617,일공사(104),전라남도 완도군 완도읍 군내리,"음식점>카페,디저트",,전라남도 완도군 완도읍 군내리 1221-32,전라남도 완도군 완도읍 개포로 104,284454,191686,,,O
426715,활주로,경기도 고양시 일산동구 장항동,"카페,디저트>라이브카페",,경기도 고양시 일산동구 장항동 733-2,경기도 고양시 일산동구 무궁화로 31-16,291458,563063,,http://www.활주로7080.com/,O
426733,호산나이용원,인천광역시 연수구 옥련동,,,,,,,,,X
426745,임대장영통점,경기도 수원시 영통구 영통동,"한식>육류,고기요리",,경기도 수원시 영통구 영통동 1011-5 111호,경기도 수원시 영통구 청명남로34번길 21 111호,318293,517123,,http://www.limdaejang.com,O
426949,주식회사 조민,경기도 파주시 월롱면 영태리,,,,,,,,,X
427082,화랑관광,부산광역시 연제구 연산동,"서비스,산업>여행사",,부산광역시 연제구 연산동 1916-10,부산광역시 연제구 월드컵대로 2 2층,499190,286783,,http://gunipdae.co.kr/,O
427196,에스에스(SS)노래연습장,인천광역시 서구 석남동,"스포츠,오락>노래방",,인천광역시 서구 석남동 456-6 2층,인천광역시 서구 가정로 308 2층,282876,546409,,,O
427423,주식회사 청명케이에이치,광주광역시 광산구 신가동,,,,,,,,,X
427464,송명호법률사무소,서울특별시 서초구 서초동,"전문,기술서비스>법률사무소",,서울특별시 서초구 서초동 1716-8,서울특별시 서초구 서초대로 279,312845,543945,,http://www.so-song.com/,O
427609,푸드팩토리 장림다대점,부산광역시 사하구 다대동,,,,,,,,,X
427688,플럭스 닥트,서울특별시 종로구 숭인동,,,,,,,,,X
427719,컴포즈커피 인천시청점,인천광역시 남동구 구월동,"카페,디저트>카페",,인천광역시 남동구 구월동 1131-10,인천광역시 남동구 구월남로 116,285376,539785,,,O
427747,유니언,경기도 광주시 목동,,,,,,,,,X
427784,주식회사 도토리(태광정밀),부산광역시 부산진구 전포동,,,,,,,,,X
427849,금나라 장터,부산광역시 기장군 일광면 삼성리,"쇼핑,유통>과일",,부산광역시 기장군 일광면 삼성리 746,부산광역시 기장군 일광면 해빛4로 1,511388,297261,,,O
427879,상록차유리,경기도 안산시 상록구 건건동,"쇼핑,유통>자동차유리",,경기도 안산시 상록구 건건동 940-29,경기도 안산시 상록구 용담마을길 5-11 상록차유리,302745,522722,,,O
427908,이디야커피 사가정아이파크점,서울특별시 중랑구 면목동,,,,,,,,,X
427965,지존짬뽕,경기도 여주시 하동,중식>중식당,,경기도 여주시 하동 318-4,경기도 여주시 여흥로69번길 15,367565,521858,,,O
428058,롱아일랜드 잉글리쉬,경기도 김포시 운양동,,,,,,,,,X
428073,촌민2호점,전라북도 전주시 덕진구 덕진동2가,음식점>한식,,전라북도 전주시 덕진구 덕진동2가 673-7,전라북도 전주시 덕진구 가리내8길 11,319846,360750,,,O
428113,다시초록섬,경상남도 거제시 장목면 대금리,,,,,,,,,X
428221,두마리찜닭두찜성현점,서울특별시 관악구 봉천동,음식점>한식,,서울특별시 관악구 봉천동 7-125,서울특별시 관악구 관악로 255,307965,543289,,,O
428350,볼원볼링장 상주점,경상북도 상주시 함창읍 구향리,,,,,,,,,X
428534,바빈스커피 신중동역점,경기도 부천시 중동,"카페,디저트>카페",,경기도 부천시 중동 1136-4,경기도 부천시 중동로248번길 124 중앙프라자 2차 1층 104호,291941,545030,,http://www.babeans.com/,O
428572,시티스트릿츠,서울특별시 관악구 신림동,"카페,디저트>카페",,서울특별시 관악구 신림동 497-22 1층,서울특별시 관악구 신사로 128-1 대흥빌딩 1층,304352,543495,,,O
428652,(뉴)황궁스튜디오,서울특별시 중구 남대문로2가,,,,,,,,,X
428774,주식회사 한꿈,인천광역시 남동구 만수동,,,,,,,,,X
428876,씨앤지펌프테크,부산광역시 강서구 대저2동,,,,,,,,,X
428905,안전중고,서울특별시 중구 황학동,,,,,,,,,X
428972,이디야 상북점,경상남도 양산시 상북면 석계리,"카페,디저트>카페",,경상남도 양산시 상북면 석계리 242-4,경상남도 양산시 상북면 반회서5길 7,496390,313270,,http://www.ediya.com/,O
429205,오남리두루치기&고기,경기도 남양주시 오남읍 오남리,한식>돼지고기구이,,경기도 남양주시 오남읍 양지리 149-11,경기도 남양주시 오남읍 진건오남로 824 세원 빌딩 104호 ,329812,566700,,,X
429370,아네모스연구소,서울특별시 서초구 양재동,,,,,,,,,X
429461,산수화,서울특별시 용산구 한남동,"카페,디저트>차",,서울특별시 용산구 한남동 68-27,서울특별시 용산구 한남대로20길 21-14,312607,548589,,http://blog.naver.com/sansuhwa24,O
429493,행궁동 비원,경기도 수원시 팔달구 장안동,음식점>양식,,경기도 수원시 팔달구 장안동 53-8,경기도 수원시 팔달구 신풍로63번길 3-1,312733,520990,,,O
429636,나우커피 경북도청점,경상북도 예천군 호명면 산합리,,,,,,,,,X
429708,비스트로피자고잔점,경기도 안산시 단원구 고잔동,음식점>피자,,경기도 안산시 단원구 고잔동 528-1,경기도 안산시 단원구 당곡로 33 안산프라움씨티오피스텔115호,296775,524900,,,O
429939,에스덴트,서울특별시 강동구 길동,,,,,,,,,X
429987,카로삼산점,울산광역시 남구 삼산동,세차>손세차,,울산광역시 남구 삼산동 191-6,울산광역시 남구 돋질로 418,522655,327891,,https://blog.naver.com/abermania81,O
430072,인터넷뉴스순천신문,전라남도 순천시 장천동,출판사>인터넷신문,,전라남도 순천시 장천동 42-8,전라남도 순천시 장명로 38,353435,261494,,http://www.schinews.com/,O
430321,육회왕자연어공주,서울특별시 강서구 화곡동,음식점>한식,,서울특별시 강서구 화곡동 847-2 1층,서울특별시 강서구 곰달래로50길 14 1층,299263,548268,,,O
430548,별헤는밤구평직영점,경상북도 구미시 구평동,"음식점>치킨,닭강정",,경상북도 구미시 구평동 471-1,경상북도 구미시 인동46길 35,439856,387835,,http://www.odr.kr/m51wjx,O
430666,쁠리카페,광주광역시 광산구 송정동,,,,,,,,,X
430885,원더우먼스시,경기도 고양시 일산동구 장항동,일식>일식당,,경기도 고양시 일산동구 장항동 869 일산방송COMPLEX방송관련시설 1-1176호,경기도 고양시 일산동구 백마로 195,291779,562053,,,O
431022,공일공회센터,제주특별자치도 제주시 일도이동,,,,,,,,,X
431203,주문진최c,강원도 강릉시 사천면 사천진리,"쇼핑,유통>수산물",,강원도 강릉시 사천면 사천진리 24-5,강원도 강릉시 사천면 진리해변길 36,477021,582054,,,O
431275,양평축구인의집 체육사,경기도 양평군 강상면 교평리,경기도지역화폐가맹점>지역화폐가맹점,,경기도 양평군 강상면 교평리 295-1 에벤에빌 102동 301호,경기도 양평군 강상면 느티나무2길 15,354872,542003,,,O
431305,매머드커피 상암DDMC점,서울특별시 마포구 상암동,"카페,디저트>카페",,서울특별시 마포구 상암동 1610,서울특별시 마포구 매봉산로 75,302410,553491,,,O
431334,비앤피(BandP),서울특별시 서대문구 북아현동,,,,,,,,,X
431572,과일.야채.나나잡화,경상남도 창원시 마산회원구 양덕동,,,,,,,,,X
431656,민영기염소탕&우아한족발,충청남도 아산시 둔포면 석곡리,,,,,,,,,X
431805,늘푸른나무공방,충청북도 충주시 연수동,,,,,,,,,X
431930,장미맨숀 신흥역점,경기도 성남시 수정구 신흥동,술집>요리주점,,경기도 성남시 수정구 신흥동 4136 2층,경기도 성남시 수정구 시민로142번길 12-1 2층,324554,538029,,,O
432022,에스엘테크(SL테크),대구광역시 북구 산격동,,,,,,,,,X
432046,(주)기성타이어 문덕점,경상북도 포항시 남구 오천읍 문덕리,,,,,,,,,X
432103,미호공방,전라북도 완주군 봉동읍 낙평리,,,,,,,,,X
432126,아트컬처미술,부산광역시 북구 구포동,학원>미술학원,,부산광역시 북구 구포동 1294,부산광역시 북구 구남로 9,490769,289279,,,O
432169,골든케어재활요양원,경기도 시흥시 조남동,"건강,의료>요양원,요양센터",,경기도 시흥시 조남동 652-2,경기도 시흥시 목감남서로 9-5,298476,531289,,http://blog.naver.com/goldencare09,O
432225,노프로푸드,대구광역시 동구 효목동,,,,,,,,,X
432304,눈에피는꽃,경기도 이천시 증포동,"미용>속눈썹증모,연장",,경기도 이천시 증포동 244-3,경기도 이천시 이섭대천로1407번길 38 상가1층,351752,521529,,http://instagram.com/mi_ju_87,O
432410,글라스월드 라페스타점,경기도 고양시 일산동구 장항동,,,,,,,,,X
432524,성산일출봉펜션,제주특별자치도 서귀포시 성산읍 성산리,숙박>펜션,,제주특별자치도 서귀포시 성산읍 성산리 154-2,제주특별자치도 서귀포시 성산읍 일출로 271,301108,96745,,https://seongsan1.modoo.at/?link=4bliit5b,O
432543,명랑부대찌개 백마역점,경기도 고양시 일산동구 마두동,음식점>한식,,경기도 고양시 일산동구 마두동 744 설촌상가 1층 109호(마두동),경기도 고양시 일산동구 경의로 315,293713,562434,,,O
432607,지에스25(GS25)서초하이점(상품권),서울특별시 서초구 양재동,,,,,,,,,X
432698,앤푸드(성당점),대구광역시 달서구 성당동,,,,,,,,,X
433107,닭대표,제주특별자치도 제주시 삼도이동,"쇼핑,유통>축산업용품",,제주특별자치도 제주시 삼도2동 1053-23,제주특별자치도 제주시 중앙로8길 35,262778,103058,,,X
433495,퀸's쥬얼리,경기도 구리시 인창동,,,,,,,,,X
433526,아카데미창부곡논술교습소,경기도 군포시 부곡동,,,,,,,,,X
433568,토이팩토리,전라북도 전주시 덕진구 인후동1가,"쇼핑,유통>문구,팬시용품",,전라북도 전주시 덕진구 인후동1가 877-8,전라북도 전주시 덕진구 무삼지로 55 101호,324616,359274,,,O
433573,다인 쏠,경기도 성남시 분당구 야탑동,,,,,,,,,X
433816,지아이엘 진천점,충청북도 진천군 진천읍 읍내리,"음식점>카페,디저트",,충청북도 진천군 진천읍 읍내리 371,충청북도 진천군 진천읍 중앙서로 51 지아이엘 진천점,350438,472787,,,O
433911,인천송도리아한의원,인천광역시 연수구 송도동,"병원,의원>한의원",,인천광역시 연수구 송도동 4-1,"인천광역시 연수구 해돋이로 107 송도 더샵퍼스트월드상가 H동 2층 58, 59, 60호",280609,533042,,http://liaclinic.com/,O
433978,알레르망 스토어 율량점,충청북도 청주시 청원구 율량동,,,,,,,,,X
434000,꼰대포차,경기도 의정부시 의정부동,술집>요리주점,,경기도 의정부시 의정부동 171-18,경기도 의정부시 태평로63번길 26 2층,316486,571108,,,O
434020,엘뷰티,경상남도 김해시 외동,"생활,편의>미용",,경상남도 김해시 외동 1261-9,경상남도 김해시 함박로 120 5층 511호,479119,292875,,,O
434044,마장동김씨 명촌맛집점,울산광역시 북구 명촌동,한식>돼지고기구이,,울산광역시 북구 명촌동 679 1층,울산광역시 북구 명촌14길 7 1층,523163,329381,,,O
434431,양산주짓수 또지코리아,경상남도 양산시 물금읍 범어리,"스포츠,오락>무예,격투기",,경상남도 양산시 물금읍 범어리 2711-35 오스타프라자 401호,경상남도 양산시 물금읍 범구로 23 오스타프라자 401호,492389,303639,,,O
434464,민뷰티플레이스,부산광역시 강서구,,,,,,,,,X
434492,다담디자인,서울특별시 강남구 역삼동,"전문,기술서비스>전문디자인",,서울특별시 강남구 역삼동 774-42 대신빌딩 3층,서울특별시 강남구 언주로69길 12,315700,544255,,http://www.dadam.com/,O
434501,33떡볶이대구지산점,대구광역시 수성구 지산동,분식>33떡볶이,,대구광역시 수성구 지산동 1194-14,대구광역시 수성구 용학로30길 115 1층 105호,457244,358090,,http://www.success100.co.kr,O
434811,빅마마헤어살롱,경기도 광명시 일직동,"생활,편의>미용실",,경기도 광명시 일직동 521-6,경기도 광명시 양달로10번길 1,301148,535208,,http://bigmamahairsalon,O
434861,치요남치킨 기업도시점,강원도 원주시 지정면 가곡리,,,,,,,,,X
434892,학동주유소세차장,광주광역시 동구 학동,,,,,,,,,X
434968,지에스25(GS25) 대치사거리점,서울특별시 강남구 대치동,"생활,편의>편의점",,서울특별시 강남구 대치동 912-23,서울특별시 강남구 삼성로 349 우진빌딩,316957,544928,,http://gs25.gsretail.com/,O
435042,밀양물산주식회사,경상남도 밀양시 상남면 기산리,,,,,,,,,X
435112,주식회사 의식주색,서울특별시 서대문구 연희동,,,,,,,,,X
435139,카페르뱅,강원도 원주시 태장동,"음식점>카페,디저트",,강원도 원주시 태장동 935-3,강원도 원주시 현충로 210,395761,530074,,,O
435172,좌동 골든태권도장,부산광역시 해운대구 좌동,"무예,격투기",,부산광역시 해운대구 좌동 1289-4,부산광역시 해운대구 좌동순환로 178 3층,507270,287161,,,O
435295,달시아이스크림세계과자할인속초2호점,강원도 속초시 동명동,,,,,,,,,X
435414,바인 뮤직스튜디오 범계점,경기도 안양시 동안구 호계동,"서비스,산업>장소대여",,경기도 안양시 동안구 호계동 1048-2,경기도 안양시 동안구 평촌대로211번길 16 삼희월드프라자 4층 401호,307667,532556,,http://blog.naver.com/gomdori6510,O
435450,종가집마님김밥 신림점,서울특별시 관악구 봉천동,분식>김밥,,서울특별시 관악구 봉천동 971-4,서울특별시 관악구 보라매로 2,305406,543600,,,O
435506,지에스25(GS25) 세종아름점,세종특별자치시 아름동,"생활,편의>편의점",,세종특별자치시 아름동 1282,세종특별자치시 달빛1로 206,332640,435310,,http://gs25.gsretail.com/,O
435603,홍삼친구,경상북도 영주시 풍기읍 성내리,,,,,,,,,X
435654,(주)두두에너텍,서울특별시 금천구 가산동,"제조업>기계,장비제조",,"서울특별시 금천구 가산동 60-4 701호,808호",서울특별시 금천구 디지털로9길 56 코오롱테크노밸리,301740,542616,,http://www.doodooene.com/,O
435665,신우 ENG,서울특별시 관악구 봉천동,,,,,,,,,X
435666,베스띠벨리,충청북도 영동군 영동읍 계산리,,,,,,,,,X
435707,따담 HOUSE,서울특별시 강서구 공항동,,,,,,,,,X
435802,김영훈민간조사사무소,경기도 평택시 용이동,,,,,,,,,X
435935,한국소상공인경영지원협동조합,서울특별시 영등포구 여의도동,,,,,,,,,X
436018,세븐일레븐 장항엠시티점,경기도 고양시 일산동구 장항동,"생활,편의>편의점",,경기도 고양시 일산동구 장항동 869,경기도 고양시 일산동구 호수로 596,291711,562182,,http://www.7-eleven.co.kr,O
436193,봉구(bongout),인천광역시 미추홀구 학익동,,,,,,,,,X
436248,슈슈아 shop#,강원도 동해시 쇄운동,,,,,,,,,X
436336,농업회사법인유한회사사모버섯,전라남도 곡성군 입면,,,,,,,,,X
436340,찬이네공방,강원도 춘천시 죽림동,,,,,,,,,X
436511,삼원건업 주식회사,서울특별시 영등포구 양평동5가,,,,,,,,,X
436717,마이텔,경기도 남양주시 별내면 청학리,숙박>여관,,경기도 남양주시 별내면 청학리 467-11,경기도 남양주시 별내면 청학로 104,322212,567703,,,O
436788,에듀플러스수학학원,충청남도 태안군 안면읍 승언리,,,,,,,,,X
436800,든든허니,충청북도 청주시 서원구 분평동,,,,,,,,,X
436892,312펍,경기도 수원시 권선구 구운동,"술집>맥주,호프",,경기도 수원시 권선구 구운동 921-11 라온지오피스텔 1층 110호,경기도 수원시 권선구 구운로85번길 12 라온지오피스텔 1층 110호,309072,520458,,,O
436935,스웨이 식품사업부,대전광역시 서구 만년동,,,,,,,,,X
437215,페이스토어,대전광역시 대덕구 송촌동,,,,,,,,,X
437222,씨유(CU) 반여드림점,부산광역시 해운대구 반여동,"생활,편의>편의점",,부산광역시 해운대구 반여동 885-3,부산광역시 해운대구 선수촌로177번길 5,502485,290552,,,O
437488,24시전주명가콩나물국밥 당진중앙점,충청남도 당진시 읍내동,,,,,,,,,X
437622,해적닭발and치킨,경기도 수원시 장안구 영화동,,,,,,,,,X
437659,달리는려석들상계역점,서울특별시 노원구 상계동,,,,,,,,,X
437729,엄마 애 행복한 숟가락,서울특별시 은평구 진관동,,,,,,,,,X
437823,안심장례토탈서비스,울산광역시 울주군 온양읍 망양리,,,,,,,,,X
